CASA,FORA,GOLS_CASA,GOLS_FORA,TEMPORADA
Bournemouth,Tottenham,1,0,2425
Aston Villa,Southampton,1,0,2425
Brentford,Newcastle,4,2,2425
Crystal Palace,Man City,2,2,2425
Man United,Nott'm Forest,2,3,2425
Fulham,Arsenal,1,1,2425
Ipswich,Bournemouth,1,2,2425
Leicester,Brighton,2,2,2425
Tottenham,Chelsea,3,4,2425
West Ham,Wolves,2,1,2425
Arsenal,Everton,0,0,2425
Liverpool,Fulham,2,2,2425
Newcastle,Leicester,4,0,2425
Wolves,Ipswich,1,2,2425
Nott'm Forest,Aston Villa,2,1,2425
Brighton,Crystal Palace,1,3,2425
Man City,Man United,1,2,2425
Chelsea,Brentford,2,1,2425
Southampton,Tottenham,0,5,2425
Bournemouth,West Ham,1,1,2425
Aston Villa,Man City,2,1,2425
Brentford,Nott'm Forest,0,2,2425
Ipswich,Newcastle,0,4,2425
West Ham,Brighton,1,1,2425
Crystal Palace,Arsenal,1,5,2425
Everton,Chelsea,0,0,2425
Fulham,Southampton,0,0,2425
Leicester,Wolves,0,3,2425
Man United,Bournemouth,0,3,2425
Tottenham,Liverpool,3,6,2425
Man City,Everton,1,1,2425
Bournemouth,Crystal Palace,0,0,2425
Chelsea,Fulham,1,2,2425
Newcastle,Aston Villa,3,0,2425
Nott'm Forest,Tottenham,1,0,2425
Southampton,West Ham,0,1,2425
Wolves,Man United,2,0,2425
Liverpool,Leicester,3,1,2425
Brighton,Brentford,0,0,2425
Arsenal,Ipswich,1,0,2425
Leicester,Man City,0,2,2425
Crystal Palace,Southampton,2,1,2425
Everton,Nott'm Forest,0,2,2425
Fulham,Bournemouth,2,2,2425
Tottenham,Wolves,2,2,2425
West Ham,Liverpool,0,5,2425
Aston Villa,Brighton,2,2,2425
Ipswich,Chelsea,2,0,2425
Man United,Newcastle,0,2,2425
Brentford,Arsenal,1,3,2425
Tottenham,Newcastle,1,2,2425
Aston Villa,Leicester,2,1,2425
Bournemouth,Everton,1,0,2425
Crystal Palace,Chelsea,1,1,2425
Man City,West Ham,4,1,2425
Southampton,Brentford,0,5,2425
Brighton,Arsenal,1,1,2425
Fulham,Ipswich,2,2,2425
Liverpool,Man United,2,2,2425
Wolves,Nott'm Forest,0,3,2425
Brentford,Man City,2,2,2425
Chelsea,Bournemouth,2,2,2425
West Ham,Fulham,3,2,2425
Nott'm Forest,Liverpool,1,1,2425
Everton,Aston Villa,0,1,2425
Leicester,Crystal Palace,0,2,2425
Newcastle,Wolves,3,0,2425
Arsenal,Tottenham,2,1,2425
Ipswich,Brighton,0,2,2425
Man United,Southampton,3,1,2425
Newcastle,Bournemouth,1,4,2425
Brentford,Liverpool,0,2,2425
Leicester,Fulham,0,2,2425
West Ham,Crystal Palace,0,2,2425
Arsenal,Aston Villa,2,2,2425
Everton,Tottenham,3,2,2425
Man United,Brighton,1,3,2425
Nott'm Forest,Southampton,3,2,2425
Ipswich,Man City,0,6,2425
Chelsea,Wolves,3,1,2425
Bournemouth,Nott'm Forest,5,0,2425
Brighton,Everton,0,1,2425
Liverpool,Ipswich,4,1,2425
Southampton,Newcastle,1,3,2425
Wolves,Arsenal,0,1,2425
Man City,Chelsea,3,1,2425
Crystal Palace,Brentford,1,2,2425
Tottenham,Leicester,1,2,2425
Aston Villa,West Ham,1,1,2425
Fulham,Man United,0,1,2425
Nott'm Forest,Brighton,7,0,2425
Bournemouth,Liverpool,0,2,2425
Everton,Leicester,4,0,2425
Ipswich,Southampton,1,2,2425
Newcastle,Fulham,1,2,2425
Wolves,Aston Villa,2,0,2425
Brentford,Tottenham,0,2,2425
Man United,Crystal Palace,0,2,2425
Arsenal,Man City,5,1,2425
Chelsea,West Ham,2,1,2425
Everton,Liverpool,2,2,2425
Brighton,Chelsea,3,0,2425
Leicester,Arsenal,0,2,2425
Aston Villa,Ipswich,1,1,2425
Fulham,Nott'm Forest,2,1,2425
Man City,Newcastle,4,0,2425
Southampton,Bournemouth,1,3,2425
West Ham,Brentford,0,1,2425
Crystal Palace,Everton,1,2,2425
Liverpool,Wolves,2,1,2425
Tottenham,Man United,1,0,2425
Aston Villa,Liverpool,2,2,2425
Leicester,Brentford,0,4,2425
Everton,Man United,2,2,2425
Arsenal,West Ham,0,1,2425
Bournemouth,Wolves,0,1,2425
Fulham,Crystal Palace,0,2,2425
Ipswich,Tottenham,1,4,2425
Southampton,Brighton,0,4,2425
Aston Villa,Chelsea,2,1,2425
Newcastle,Nott'm Forest,4,3,2425
Man City,Liverpool,0,2,2425
Brighton,Bournemouth,2,1,2425
Crystal Palace,Aston Villa,4,1,2425
Wolves,Fulham,1,2,2425
Chelsea,Southampton,4,0,2425
Brentford,Everton,1,1,2425
Man United,Ipswich,3,2,2425
Nott'm Forest,Arsenal,0,0,2425
Tottenham,Man City,0,1,2425
Liverpool,Newcastle,2,0,2425
West Ham,Leicester,2,0,2425
Nott'm Forest,Man City,1,0,2425
Brighton,Fulham,2,1,2425
Crystal Palace,Ipswich,1,0,2425
Liverpool,Southampton,3,1,2425
Brentford,Aston Villa,0,1,2425
Wolves,Everton,1,1,2425
Chelsea,Leicester,1,0,2425
Tottenham,Bournemouth,2,2,2425
Man United,Arsenal,1,1,2425
West Ham,Newcastle,0,1,2425
Everton,West Ham,1,1,2425
Ipswich,Nott'm Forest,2,4,2425
Man City,Brighton,2,2,2425
Southampton,Wolves,1,2,2425
Bournemouth,Brentford,1,2,2425
Arsenal,Chelsea,1,0,2425
Fulham,Tottenham,2,0,2425
Leicester,Man United,0,3,2425
Arsenal,Fulham,2,1,2425
Wolves,West Ham,1,0,2425
Nott'm Forest,Man United,1,0,2425
Bournemouth,Ipswich,1,2,2425
Brighton,Aston Villa,0,3,2425
Man City,Leicester,2,0,2425
Newcastle,Brentford,2,1,2425
Southampton,Crystal Palace,1,1,2425
Liverpool,Everton,1,0,2425
Chelsea,Tottenham,1,0,2425
Everton,Arsenal,1,1,2425
Crystal Palace,Brighton,2,1,2425
Ipswich,Wolves,1,2,2425
West Ham,Bournemouth,2,2,2425
Aston Villa,Nott'm Forest,2,1,2425
Brentford,Chelsea,0,0,2425
Fulham,Liverpool,3,2,2425
Tottenham,Southampton,3,1,2425
Man United,Man City,0,0,2425
Leicester,Newcastle,0,3,2425
Man City,Crystal Palace,5,2,2425
Brighton,Leicester,2,2,2425
Nott'm Forest,Everton,0,1,2425
Southampton,Aston Villa,0,3,2425
Arsenal,Brentford,1,1,2425
Chelsea,Ipswich,2,2,2425
Liverpool,West Ham,2,1,2425
Wolves,Tottenham,4,2,2425
Newcastle,Man United,4,1,2425
Bournemouth,Fulham,1,0,2425
Newcastle,Crystal Palace,5,0,2425
Brentford,Brighton,4,2,2425
Crystal Palace,Bournemouth,0,0,2425
Everton,Man City,0,2,2425
West Ham,Southampton,1,1,2425
Aston Villa,Newcastle,4,1,2425
Fulham,Chelsea,1,2,2425
Ipswich,Arsenal,0,4,2425
Man United,Wolves,0,1,2425
Leicester,Liverpool,0,1,2425
Tottenham,Nott'm Forest,1,2,2425
Man City,Aston Villa,2,1,2425
Arsenal,Crystal Palace,2,2,2425
Chelsea,Everton,1,0,2425
Brighton,West Ham,3,2,2425
Newcastle,Ipswich,3,0,2425
Southampton,Fulham,1,2,2425
Wolves,Leicester,3,0,2425
Bournemouth,Man United,1,1,2425
Liverpool,Tottenham,5,1,2425
Nott'm Forest,Brentford,0,2,2425
Man City,Wolves,1,0,2425
Aston Villa,Fulham,1,0,2425
Everton,Ipswich,2,2,2425
Leicester,Southampton,2,0,2425
Arsenal,Bournemouth,1,2,2425
Brentford,Man United,4,3,2425
Brighton,Newcastle,1,1,2425
West Ham,Tottenham,1,1,2425
Chelsea,Liverpool,3,1,2425
Crystal Palace,Nott'm Forest,1,1,2425
Fulham,Everton,1,3,2425
Ipswich,Brentford,0,1,2425
Southampton,Man City,0,0,2425
Wolves,Brighton,0,2,2425
Bournemouth,Aston Villa,0,1,2425
Newcastle,Chelsea,2,0,2425
Man United,West Ham,0,2,2425
Nott'm Forest,Leicester,2,2,2425
Tottenham,Crystal Palace,0,2,2425
Liverpool,Arsenal,2,2,2425
Aston Villa,Tottenham,2,0,2425
Chelsea,Man United,1,0,2425
Everton,Southampton,2,0,2425
West Ham,Nott'm Forest,1,2,2425
Brentford,Fulham,2,3,2425
Leicester,Ipswich,2,0,2425
Arsenal,Newcastle,1,0,2425
Brighton,Liverpool,3,2,2425
Crystal Palace,Wolves,4,2,2425
Man City,Bournemouth,3,1,2425
Bournemouth,Leicester,2,0,2425
Fulham,Man City,0,2,2425
Ipswich,West Ham,1,3,2425
Liverpool,Crystal Palace,1,1,2425
Man United,Aston Villa,2,0,2425
Newcastle,Everton,0,1,2425
Nott'm Forest,Chelsea,0,1,2425
Southampton,Arsenal,1,2,2425
Tottenham,Brighton,1,4,2425
Wolves,Brentford,1,1,2425
Ath Bilbao,Getafe,1,1,2425
Betis,Girona,1,1,2425
Celta,Alaves,2,1,2425
Las Palmas,Sevilla,2,2,2425
Osasuna,Leganes,1,1,2425
Valencia,Barcelona,1,2,2425
Sociedad,Vallecano,1,2,2425
Mallorca,Real Madrid,1,1,2425
Valladolid,Espanol,1,0,2425
Villarreal,Ath Madrid,2,2,2425
Celta,Valencia,3,1,2425
Sevilla,Villarreal,1,2,2425
Osasuna,Mallorca,1,0,2425
Barcelona,Ath Bilbao,2,1,2425
Espanol,Sociedad,0,1,2425
Getafe,Vallecano,0,0,2425
Real Madrid,Valladolid,3,0,2425
Leganes,Las Palmas,2,1,2425
Alaves,Betis,0,0,2425
Ath Madrid,Girona,3,0,2425
Villarreal,Celta,4,3,2425
Mallorca,Sevilla,0,0,2425
Vallecano,Barcelona,1,2,2425
Ath Bilbao,Valencia,1,0,2425
Valladolid,Leganes,0,0,2425
Ath Madrid,Espanol,0,0,2425
Sociedad,Alaves,1,2,2425
Girona,Osasuna,4,0,2425
Las Palmas,Real Madrid,1,1,2425
Barcelona,Valladolid,7,0,2425
Ath Bilbao,Ath Madrid,0,1,2425
Espanol,Vallecano,2,1,2425
Leganes,Mallorca,0,1,2425
Valencia,Villarreal,1,1,2425
Alaves,Las Palmas,2,0,2425
Osasuna,Celta,3,2,2425
Sevilla,Girona,0,2,2425
Getafe,Sociedad,0,0,2425
Real Madrid,Betis,2,0,2425
Betis,Leganes,2,0,2425
Mallorca,Villarreal,1,2,2425
Espanol,Alaves,3,2,2425
Sevilla,Getafe,1,0,2425
Sociedad,Real Madrid,0,2,2425
Celta,Valladolid,3,1,2425
Girona,Barcelona,1,4,2425
Las Palmas,Ath Bilbao,2,3,2425
Ath Madrid,Valencia,3,0,2425
Vallecano,Osasuna,3,1,2425
Mallorca,Sociedad,1,0,2425
Betis,Getafe,2,1,2425
Leganes,Ath Bilbao,0,2,2425
Alaves,Sevilla,2,1,2425
Valladolid,Sociedad,0,0,2425
Osasuna,Las Palmas,2,1,2425
Valencia,Girona,2,0,2425
Real Madrid,Espanol,4,1,2425
Getafe,Leganes,1,1,2425
Ath Bilbao,Celta,3,1,2425
Villarreal,Barcelona,1,5,2425
Vallecano,Ath Madrid,1,1,2425
Betis,Mallorca,1,2,2425
Sevilla,Valladolid,2,1,2425
Valencia,Osasuna,0,0,2425
Real Madrid,Alaves,3,2,2425
Girona,Vallecano,0,0,2425
Barcelona,Getafe,1,0,2425
Espanol,Villarreal,1,2,2425
Las Palmas,Betis,1,1,2425
Celta,Ath Madrid,0,1,2425
Valladolid,Mallorca,1,2,2425
Getafe,Alaves,2,0,2425
Vallecano,Leganes,1,1,2425
Sociedad,Valencia,3,0,2425
Osasuna,Barcelona,4,2,2425
Celta,Girona,1,1,2425
Ath Bilbao,Sevilla,1,1,2425
Betis,Espanol,1,0,2425
Ath Madrid,Real Madrid,1,1,2425
Villarreal,Las Palmas,3,1,2425
Leganes,Valencia,0,0,2425
Espanol,Mallorca,2,1,2425
Getafe,Osasuna,1,1,2425
Las Palmas,Celta,0,1,2425
Valladolid,Vallecano,1,2,2425
Real Madrid,Villarreal,2,0,2425
Girona,Ath Bilbao,2,1,2425
Alaves,Barcelona,0,3,2425
Sevilla,Betis,1,0,2425
Sociedad,Ath Madrid,1,1,2425
Alaves,Valladolid,2,3,2425
Ath Bilbao,Espanol,4,1,2425
Osasuna,Betis,1,2,2425
Girona,Sociedad,0,1,2425
Celta,Real Madrid,1,2,2425
Mallorca,Vallecano,1,0,2425
Ath Madrid,Leganes,3,1,2425
Villarreal,Getafe,1,1,2425
Barcelona,Sevilla,5,1,2425
Valencia,Las Palmas,2,3,2425
Espanol,Sevilla,0,2,2425
Valladolid,Villarreal,1,2,2425
Vallecano,Alaves,1,0,2425
Las Palmas,Girona,1,0,2425
Real Madrid,Barcelona,0,4,2425
Leganes,Celta,3,0,2425
Getafe,Valencia,1,1,2425
Betis,Ath Madrid,1,0,2425
Sociedad,Osasuna,0,2,2425
Mallorca,Ath Bilbao,0,0,2425
Alaves,Mallorca,1,0,2425
Osasuna,Valladolid,1,0,2425
Girona,Leganes,4,3,2425
Ath Madrid,Las Palmas,2,0,2425
Barcelona,Espanol,3,1,2425
Sevilla,Sociedad,0,2,2425
Ath Bilbao,Betis,1,1,2425
Celta,Getafe,1,0,2425
Vallecano,Las Palmas,1,3,2425
Real Madrid,Osasuna,4,0,2425
Villarreal,Alaves,3,0,2425
Leganes,Sevilla,1,0,2425
Betis,Celta,2,2,2425
Mallorca,Ath Madrid,0,1,2425
Getafe,Girona,0,1,2425
Valladolid,Ath Bilbao,1,1,2425
Sociedad,Barcelona,1,0,2425
Getafe,Valladolid,2,0,2425
Valencia,Betis,4,2,2425
Ath Madrid,Alaves,2,1,2425
Girona,Espanol,4,1,2425
Las Palmas,Mallorca,2,3,2425
Celta,Barcelona,2,2,2425
Osasuna,Villarreal,2,2,2425
Sevilla,Vallecano,1,0,2425
Leganes,Real Madrid,0,3,2425
Ath Bilbao,Sociedad,1,0,2425
Mallorca,Valencia,2,1,2425
Barcelona,Las Palmas,1,2,2425
Alaves,Leganes,1,1,2425
Espanol,Celta,3,1,2425
Valladolid,Ath Madrid,0,5,2425
Villarreal,Girona,2,2,2425
Real Madrid,Getafe,2,0,2425
Vallecano,Ath Bilbao,1,2,2425
Sociedad,Betis,2,0,2425
Sevilla,Osasuna,1,1,2425
Mallorca,Barcelona,1,5,2425
Ath Bilbao,Real Madrid,2,1,2425
Celta,Mallorca,2,0,2425
Las Palmas,Valladolid,2,1,2425
Betis,Barcelona,2,2,2425
Valencia,Vallecano,0,1,2425
Girona,Real Madrid,0,3,2425
Leganes,Sociedad,0,3,2425
Ath Bilbao,Villarreal,2,0,2425
Osasuna,Alaves,2,2,2425
Ath Madrid,Sevilla,4,3,2425
Getafe,Espanol,1,0,2425
Valladolid,Valencia,1,0,2425
Espanol,Osasuna,0,0,2425
Mallorca,Girona,2,1,2425
Sevilla,Celta,1,0,2425
Vallecano,Real Madrid,3,3,2425
Ath Madrid,Getafe,1,0,2425
Alaves,Ath Bilbao,1,1,2425
Sociedad,Las Palmas,0,0,2425
Villarreal,Betis,1,2,2425
Barcelona,Leganes,0,1,2425
Espanol,Valencia,1,1,2425
Villarreal,Vallecano,1,1,2425
Girona,Valladolid,3,0,2425
Getafe,Mallorca,0,1,2425
Celta,Sociedad,2,0,2425
Osasuna,Ath Bilbao,1,2,2425
Barcelona,Ath Madrid,1,2,2425
Valencia,Alaves,2,2,2425
Real Madrid,Sevilla,4,2,2425
Las Palmas,Espanol,1,0,2425
Leganes,Villarreal,2,5,2425
Betis,Vallecano,1,1,2425
Valencia,Real Madrid,1,2,2425
Vallecano,Celta,2,1,2425
Alaves,Girona,0,1,2425
Valladolid,Betis,1,0,2425
Espanol,Leganes,1,1,2425
Sevilla,Valencia,1,1,2425
Las Palmas,Getafe,1,2,2425
Ath Madrid,Osasuna,1,0,2425
Sociedad,Villarreal,1,0,2425
Espanol,Valladolid,2,1,2425
Girona,Sevilla,1,2,2425
Leganes,Ath Madrid,1,0,2425
Betis,Alaves,1,3,2425
Getafe,Barcelona,1,1,2425
Celta,Ath Bilbao,1,2,2425
Real Madrid,Las Palmas,4,1,2425
Osasuna,Vallecano,1,1,2425
Valencia,Sociedad,1,0,2425
Villarreal,Mallorca,4,0,2425
Las Palmas,Osasuna,1,1,2425
Mallorca,Betis,0,1,2425
Ath Madrid,Villarreal,1,1,2425
Sevilla,Espanol,1,1,2425
Valladolid,Real Madrid,0,3,2425
Vallecano,Girona,2,1,2425
Sociedad,Getafe,0,3,2425
Ath Bilbao,Leganes,0,0,2425
Barcelona,Valencia,7,1,2425
Alaves,Celta,1,1,2425
Leganes,Vallecano,0,1,2425
Getafe,Sevilla,0,0,2425
Villarreal,Valladolid,5,1,2425
Ath Madrid,Mallorca,2,0,2425
Espanol,Real Madrid,1,0,2425
Barcelona,Alaves,1,0,2425
Valencia,Celta,2,1,2425
Osasuna,Sociedad,2,1,2425
Betis,Ath Bilbao,2,2,2425
Girona,Las Palmas,2,1,2425
Vallecano,Valladolid,1,0,2425
Celta,Betis,3,2,2425
Ath Bilbao,Girona,3,0,2425
Las Palmas,Villarreal,1,2,2425
Real Madrid,Ath Madrid,1,1,2425
Alaves,Getafe,0,1,2425
Valencia,Leganes,2,0,2425
Sociedad,Espanol,2,1,2425
Sevilla,Barcelona,1,4,2425
Mallorca,Osasuna,1,1,2425
Girona,Getafe,1,2,2425
Leganes,Alaves,3,3,2425
Osasuna,Real Madrid,1,1,2425
Ath Madrid,Celta,1,1,2425
Villarreal,Valencia,1,1,2425
Espanol,Ath Bilbao,1,1,2425
Valladolid,Sevilla,0,4,2425
Mallorca,Las Palmas,3,1,2425
Betis,Sociedad,3,0,2425
Barcelona,Vallecano,1,0,2425
Celta,Osasuna,1,0,2425
Alaves,Espanol,0,1,2425
Vallecano,Villarreal,0,1,2425
Valencia,Ath Madrid,0,3,2425
Las Palmas,Barcelona,0,2,2425
Ath Bilbao,Valladolid,7,1,2425
Real Madrid,Girona,2,0,2425
Getafe,Betis,1,2,2425
Sociedad,Leganes,3,0,2425
Sevilla,Mallorca,1,1,2425
Valladolid,Las Palmas,1,1,2425
Girona,Celta,2,2,2425
Vallecano,Sevilla,1,1,2425
Betis,Real Madrid,2,1,2425
Ath Madrid,Ath Bilbao,1,0,2425
Leganes,Getafe,1,0,2425
Barcelona,Sociedad,4,0,2425
Mallorca,Alaves,1,1,2425
Osasuna,Valencia,3,3,2425
Celta,Leganes,2,1,2425
Alaves,Villarreal,1,0,2425
Valencia,Valladolid,2,1,2425
Getafe,Ath Madrid,2,1,2425
Real Madrid,Vallecano,2,1,2425
Ath Bilbao,Mallorca,1,1,2425
Betis,Las Palmas,1,0,2425
Sociedad,Sevilla,0,1,2425
Espanol,Girona,1,1,2425
Las Palmas,Alaves,2,2,2425
Valladolid,Celta,0,1,2425
Mallorca,Espanol,2,1,2425
Villarreal,Real Madrid,1,2,2425
Girona,Valencia,1,1,2425
Leganes,Betis,2,3,2425
Sevilla,Ath Bilbao,0,1,2425
Osasuna,Getafe,1,2,2425
Vallecano,Sociedad,2,2,2425
Ath Madrid,Barcelona,2,4,2425
Barcelona,Osasuna,3,0,2425
Sociedad,Valladolid,2,1,2425
Espanol,Ath Madrid,1,1,2425
Alaves,Vallecano,0,2,2425
Real Madrid,Leganes,3,2,2425
Getafe,Villarreal,1,2,2425
Barcelona,Girona,4,1,2425
Ath Bilbao,Osasuna,0,0,2425
Valencia,Mallorca,1,0,2425
Betis,Sevilla,2,1,2425
Celta,Las Palmas,1,1,2425
Vallecano,Espanol,0,4,2425
Girona,Alaves,0,1,2425
Real Madrid,Valencia,1,2,2425
Mallorca,Celta,1,2,2425
Barcelona,Betis,1,1,2425
Las Palmas,Sociedad,1,3,2425
Sevilla,Ath Madrid,1,2,2425
Valladolid,Getafe,0,4,2425
Villarreal,Ath Bilbao,0,0,2425
Leganes,Osasuna,1,1,2425
Valencia,Sevilla,1,0,2425
Sociedad,Mallorca,0,2,2425
Getafe,Las Palmas,1,3,2425
Celta,Espanol,0,2,2425
Leganes,Barcelona,0,1,2425
Osasuna,Girona,2,1,2425
Alaves,Real Madrid,0,1,2425
Betis,Villarreal,1,2,2425
Ath Bilbao,Vallecano,3,1,2425
Ath Madrid,Valladolid,4,2,2425
Espanol,Getafe,1,0,2425
Vallecano,Valencia,1,1,2425
Barcelona,Celta,4,3,2425
Mallorca,Leganes,0,0,2425
Las Palmas,Ath Madrid,1,0,2425
Valladolid,Osasuna,2,3,2425
Villarreal,Sociedad,2,2,2425
Sevilla,Alaves,1,1,2425
Real Madrid,Ath Bilbao,1,0,2425
Girona,Betis,1,3,2425
Valencia,Espanol,1,1,2425
Barcelona,Mallorca,1,0,2425
Ath Bilbao,Las Palmas,1,0,2425
Celta,Villarreal,3,0,2425
Alaves,Sociedad,1,0,2425
Getafe,Real Madrid,0,1,2425
Leganes,Girona,1,1,2425
Osasuna,Sevilla,1,0,2425
Ath Madrid,Vallecano,3,0,2425
Betis,Valladolid,5,1,2425
Villarreal,Espanol,1,0,2425
Vallecano,Getafe,1,0,2425
Alaves,Ath Madrid,0,0,2425
Villarreal,Osasuna,4,2,2425
Las Palmas,Valencia,2,3,2425
Valladolid,Barcelona,1,2,2425
Real Madrid,Celta,3,2,2425
Sevilla,Leganes,2,2,2425
Espanol,Betis,1,2,2425
Sociedad,Ath Bilbao,0,0,2425
Girona,Mallorca,1,0,2425
Las Palmas,Vallecano,0,1,2425
Valencia,Getafe,3,0,2425
Celta,Sevilla,3,2,2425
Girona,Villarreal,0,1,2425
Mallorca,Valladolid,2,1,2425
Ath Madrid,Sociedad,4,0,2425
Leganes,Espanol,3,2,2425
Barcelona,Real Madrid,4,3,2425
Ath Bilbao,Alaves,1,0,2425
Betis,Osasuna,1,1,2425
Valladolid,Girona,0,1,2425
Sociedad,Celta,0,1,2425
Sevilla,Las Palmas,1,0,2425
Alaves,Valencia,1,0,2425
Villarreal,Leganes,3,0,2425
Real Madrid,Mallorca,2,1,2425
Vallecano,Betis,2,2,2425
Osasuna,Ath Madrid,2,0,2425
Espanol,Barcelona,0,2,2425
Getafe,Ath Bilbao,0,2,2425
Ath Madrid,Betis,4,1,2425
Barcelona,Villarreal,2,3,2425
Celta,Vallecano,1,2,2425
Las Palmas,Leganes,0,1,2425
Mallorca,Getafe,1,2,2425
Osasuna,Espanol,2,0,2425
Sevilla,Real Madrid,0,2,2425
Sociedad,Girona,3,2,2425
Valencia,Ath Bilbao,0,1,2425
Valladolid,Alaves,0,1,2425
Betis,Valencia,1,1,2425
Real Madrid,Sociedad,2,0,2425
Espanol,Las Palmas,2,0,2425
Leganes,Valladolid,3,0,2425
Alaves,Osasuna,1,1,2425
Getafe,Celta,1,2,2425
Vallecano,Mallorca,0,0,2425
Girona,Ath Madrid,0,4,2425
Villarreal,Sevilla,4,2,2425
Ath Bilbao,Barcelona,0,3,2425
Genoa,Inter,2,2,2425
Parma,Fiorentina,1,1,2425
Empoli,Monza,0,0,2425
Milan,Torino,2,2,2425
Bologna,Udinese,1,1,2425
Verona,Napoli,3,0,2425
Cagliari,Roma,0,0,2425
Lazio,Venezia,3,1,2425
Lecce,Atalanta,0,4,2425
Juventus,Como,3,0,2425
Parma,Milan,2,1,2425
Udinese,Lazio,2,1,2425
Inter,Lecce,2,0,2425
Monza,Genoa,0,1,2425
Fiorentina,Venezia,0,0,2425
Torino,Atalanta,2,1,2425
Napoli,Bologna,3,0,2425
Roma,Empoli,1,2,2425
Cagliari,Como,1,1,2425
Verona,Juventus,0,3,2425
Venezia,Torino,0,1,2425
Inter,Atalanta,4,0,2425
Bologna,Empoli,1,1,2425
Lecce,Cagliari,1,0,2425
Lazio,Milan,2,2,2425
Napoli,Parma,2,1,2425
Fiorentina,Monza,2,2,2425
Genoa,Verona,0,2,2425
Juventus,Roma,0,0,2425
Udinese,Como,1,0,2425
Como,Bologna,2,2,2425
Empoli,Juventus,0,0,2425
Milan,Venezia,4,0,2425
Genoa,Roma,1,1,2425
Atalanta,Fiorentina,3,2,2425
Torino,Lecce,0,0,2425
Cagliari,Napoli,0,4,2425
Monza,Inter,1,1,2425
Parma,Udinese,2,3,2425
Lazio,Verona,2,1,2425
Cagliari,Empoli,0,2,2425
Verona,Torino,2,3,2425
Venezia,Genoa,2,0,2425
Juventus,Napoli,0,0,2425
Lecce,Parma,2,2,2425
Fiorentina,Lazio,2,1,2425
Monza,Bologna,1,2,2425
Roma,Udinese,3,0,2425
Inter,Milan,1,2,2425
Atalanta,Como,2,3,2425
Milan,Lecce,3,0,2425
Udinese,Inter,2,3,2425
Genoa,Juventus,0,3,2425
Bologna,Atalanta,1,1,2425
Torino,Lazio,2,3,2425
Como,Verona,3,2,2425
Roma,Venezia,2,1,2425
Empoli,Fiorentina,0,0,2425
Napoli,Monza,2,0,2425
Parma,Cagliari,2,3,2425
Napoli,Como,3,1,2425
Verona,Venezia,2,1,2425
Udinese,Lecce,1,0,2425
Atalanta,Genoa,5,1,2425
Inter,Torino,3,2,2425
Juventus,Cagliari,1,1,2425
Bologna,Parma,0,0,2425
Lazio,Empoli,2,1,2425
Monza,Roma,1,1,2425
Fiorentina,Milan,2,1,2425
Como,Parma,1,1,2425
Genoa,Bologna,2,2,2425
Milan,Udinese,1,0,2425
Juventus,Lazio,1,0,2425
Empoli,Napoli,0,1,2425
Lecce,Fiorentina,0,6,2425
Venezia,Atalanta,0,2,2425
Cagliari,Torino,3,2,2425
Roma,Inter,0,1,2425
Verona,Monza,0,3,2425
Udinese,Cagliari,2,0,2425
Torino,Como,1,0,2425
Napoli,Lecce,1,0,2425
Atalanta,Verona,6,1,2425
Parma,Empoli,1,1,2425
Lazio,Genoa,3,0,2425
Monza,Venezia,2,2,2425
Inter,Juventus,4,4,2425
Fiorentina,Roma,5,1,2425
Cagliari,Bologna,0,2,2425
Lecce,Verona,1,0,2425
Milan,Napoli,0,2,2425
Empoli,Inter,0,3,2425
Venezia,Udinese,3,2,2425
Atalanta,Monza,2,0,2425
Juventus,Parma,2,2,2425
Genoa,Fiorentina,0,1,2425
Como,Lazio,1,5,2425
Roma,Torino,1,0,2425
Bologna,Lecce,1,0,2425
Udinese,Juventus,0,2,2425
Monza,Milan,0,1,2425
Napoli,Atalanta,0,3,2425
Torino,Fiorentina,0,1,2425
Verona,Roma,3,2,2425
Inter,Venezia,1,0,2425
Empoli,Como,1,0,2425
Parma,Genoa,0,1,2425
Lazio,Cagliari,2,1,2425
Genoa,Como,1,1,2425
Lecce,Empoli,1,1,2425
Venezia,Parma,1,2,2425
Cagliari,Milan,3,3,2425
Juventus,Torino,2,0,2425
Atalanta,Udinese,2,1,2425
Fiorentina,Verona,3,1,2425
Roma,Bologna,2,3,2425
Monza,Lazio,0,1,2425
Inter,Napoli,1,1,2425
Verona,Inter,0,5,2425
Milan,Juventus,0,0,2425
Parma,Atalanta,1,3,2425
Genoa,Cagliari,2,2,2425
Como,Fiorentina,0,2,2425
Torino,Monza,1,1,2425
Napoli,Roma,1,0,2425
Lazio,Bologna,3,0,2425
Empoli,Udinese,1,1,2425
Venezia,Lecce,0,1,2425
Cagliari,Verona,1,0,2425
Como,Monza,1,1,2425
Milan,Empoli,3,0,2425
Bologna,Venezia,3,0,2425
Udinese,Genoa,0,2,2425
Parma,Lazio,3,1,2425
Torino,Napoli,0,1,2425
Lecce,Juventus,1,1,2425
Roma,Atalanta,0,2,2425
Inter,Parma,3,1,2425
Atalanta,Milan,2,1,2425
Genoa,Torino,0,0,2425
Juventus,Bologna,2,2,2425
Roma,Lecce,4,1,2425
Fiorentina,Cagliari,1,0,2425
Verona,Empoli,1,4,2425
Venezia,Como,2,2,2425
Napoli,Lazio,0,1,2425
Monza,Udinese,1,2,2425
Empoli,Torino,0,1,2425
